timestamp_utc,mmsi,ship_name,ship_type,latitude,longitude,sog_knots,cog_deg,heading_deg,nav_status
2026-05-06 08:16:35.395684924 +0000 UTC,566623000,RESOLUTE NN24       ,0,1.2863716666666667,103.76263,3.3,310.1,511,8
2026-05-06 08:16:35.753404213 +0000 UTC,215158000,CMA CGM MAGELLAN,71,1.2594649999999998,103.78893666666666,0.1,290.4,26,0
2026-05-06 08:16:35.918015537 +0000 UTC,563121600,MAJESTY             ,0,1.2504533333333332,103.904775,8.8,230.6,230,0
2026-05-06 08:16:36.263168475 +0000 UTC,563083550,CLEANSEAS JOY       ,0,1.1928583333333334,103.74546000000001,0,325.9,117,0
2026-05-06 08:16:36.264044623 +0000 UTC,563033240,UNI SUPPLY 1        ,0,1.2149016666666665,103.79395166666667,4.2,134.3,127,0
2026-05-06 08:16:37.235953459 +0000 UTC,565209000,PARMELIA 1,0,1.250345,103.79836333333333,0,0,64,0
2026-05-06 08:16:38.366566653 +0000 UTC,563001270,AYER MANIS          ,0,1.269265,103.87498833333333,0,0,511,8
2026-05-06 08:16:39.887303866 +0000 UTC,563250600,MAJESTIC HARMONY    ,0,1.211115,103.85104333333334,15.9,274.1,278,8
2026-05-06 08:16:40.367066096 +0000 UTC,232064296,PACIFIC DILIGENCE   ,0,1.21724,103.72378666666667,0,232.2,81,1
2026-05-06 08:16:40.501209286 +0000 UTC,671387100,LONG  PU  16,33,1.208835,103.73486666666666,0.2,360,511,0
2026-05-06 08:16:41.601661923 +0000 UTC,355019000,ASEAN LADY          ,0,1.13071,103.76856,6.3,48.5,50,0
2026-05-06 08:16:41.820069599 +0000 UTC,636024183,STENSTRAUM,0,1.2437883333333335,103.80311833333333,0,39.8,113,1
2026-05-06 08:16:43.580800251 +0000 UTC,565733000,KANTEK 2            ,0,1.2915750000000001,103.94508833333333,0,298.4,71,1
2026-05-06 08:16:44.741195918 +0000 UTC,563247900,MAJESTIC PASSION,40,1.262235,103.81898166666666,0,194.9,90,8
2026-05-06 08:16:45.146021692 +0000 UTC,566894000,KOTA MACHAN,70,1.2695416666666666,103.76801,0,286.7,121,5
2026-05-06 08:16:46.155003414 +0000 UTC,565797000,POSH TEAL           ,0,1.216425,103.72694833333334,0,280.5,74,1
2026-05-06 08:16:46.432996079 +0000 UTC,563332600,PAOLINA COSULICH    ,0,1.1915349999999998,103.75644833333334,0.4,180.4,67,1
2026-05-06 08:16:46.553870281 +0000 UTC,368411250,SL HAWAII           ,0,1.1808349999999999,103.69049333333334,0.1,262.1,14,1
2026-05-06 08:16:46.607150645 +0000 UTC,304010228,PAULA,72,1.2637,103.8875,0,51,51,1
2026-05-06 08:16:47.809945814 +0000 UTC,219629000,MARGRETHE MAERSK,0,1.2773,103.77858333333333,0,300.5,301,5
2026-05-06 08:16:48.553287457 +0000 UTC,563127800,ES JEWEL            ,0,1.2489016666666666,103.80722666666666,0.1,239.4,108,1
2026-05-06 08:16:49.410299305 +0000 UTC,563085710,PSA UNITY           ,0,1.2597733333333332,103.789965,0.1,214.4,303,0
2026-05-06 08:16:49.633287486 +0000 UTC,413612930,,0,1.2553100000000001,103.99622166666667,12.8,252.9,251,0
2026-05-06 08:16:49.700563625 +0000 UTC,563103300,EAGLE SENA          ,0,1.1872216666666666,103.74631166666667,0.1,355,103,1
2026-05-06 08:16:49.779558306 +0000 UTC,538011013,ADVANTAGE PARADISE  ,0,1.24377,103.926085,7,267.3,270,0
2026-05-06 08:16:49.915108275 +0000 UTC,563069230,PSA OAK WW60        ,0,1.2728983333333335,103.786245,0,145.3,297,0
2026-05-06 08:16:50.848025297 +0000 UTC,352004643,HE CHUANG,70,1.1787166666666666,103.82111666666667,5,68,70,0
2026-05-06 08:16:51.107462147 +0000 UTC,563034500,QUEEN STAR 8        ,0,1.2621116666666665,103.82048833333333,3.1,125.4,304,0
2026-05-06 08:16:51.91316175 +0000 UTC,538004299,KATE                ,0,1.1439583333333334,103.76243833333334,3.8,47.1,53,0
2026-05-06 08:16:52.44783486 +0000 UTC,563215500,ZEVIROUS,0,1.279625,103.894475,0,340.7,77,0
2026-05-06 08:16:52.768039203 +0000 UTC,566096000,RADIANT CS02        ,0,1.2585533333333332,103.77950833333333,0.1,124.8,511,0
2026-05-06 08:16:53.202176242 +0000 UTC,563012720,CLEANSEAS UNITED    ,0,1.1966533333333333,103.74575333333334,0.1,343.7,511,0
2026-05-06 08:16:54.778001526 +0000 UTC,548722000,AYANA SMILE         ,0,1.2653666666666665,103.87768833333332,1.1,244.3,37,0
2026-05-06 08:16:55.35709166 +0000 UTC,373310000,METIS LEADER        ,0,1.2410016666666666,103.87002666666667,6.8,304.4,310,0
2026-05-06 08:16:55.770263342 +0000 UTC,563087310,PSA VELA            ,0,1.257755,103.78864666666666,0.2,297.1,306,0
2026-05-06 08:16:56.075139323 +0000 UTC,566133000,RESILIENT NN23      ,0,1.267515,103.76229833333333,2.1,290.3,286,8
2026-05-06 08:16:56.261211579 +0000 UTC,563226900,AMALTHEA,89,1.2132,103.85809666666667,11.2,236.2,235,0
2026-05-06 08:16:56.741079794 +0000 UTC,563184200,RUBICON NN22        ,0,1.2577716666666667,103.84643833333332,8.2,127.3,511,0
2026-05-06 08:16:57.834581586 +0000 UTC,477858800,COSCOSHIPPING DANUBE,0,1.2337016666666665,103.91851166666667,6.1,251,251,0
2026-05-06 08:16:58.798625046 +0000 UTC,563140000,BTS CAMILLA,84,1.2401983333333333,103.80613333333334,0.2,83.3,150,1
2026-05-06 08:16:59.487453366 +0000 UTC,356180000,LIMCO HARMONY,70,1.2221166666666667,103.90305,12,246,247,0
2026-05-06 08:16:59.650197611 +0000 UTC,563312500,MAJESTIC ETERNITY,40,1.2613116666666668,103.81884333333333,6.3,269.6,267,0
2026-05-06 08:17:00.458792698 +0000 UTC,563067430,NOC 7,80,1.2256016666666667,103.71673000000001,0,0,511,0
2026-05-06 08:17:00.571384365 +0000 UTC,671387100,LONG  PU  16,33,1.208835,103.73484666666667,0.2,360,511,0
2026-05-06 08:17:00.837815235 +0000 UTC,374728000,GAS LOTUS,84,1.1888833333333333,103.70468333333334,0,212,140,1
2026-05-06 08:17:00.959708608 +0000 UTC,563206200,STOLT HAGI          ,0,1.2095733333333334,103.87217000000001,8.3,245.1,243,0
2026-05-06 08:17:01.274482754 +0000 UTC,563071320,PENGUIN RESILIENCE  ,0,1.239305,103.78568333333332,7.9,14.5,27,0
2026-05-06 08:17:02.039972005 +0000 UTC,566630000,FERESA              ,0,1.2344,103.7972,0.2,172.5,511,0
2026-05-06 08:17:02.180755256 +0000 UTC,370666000,DK APOLLO           ,0,1.2744333333333333,103.88816666666666,0,118,63,0
2026-05-06 08:17:02.210997572 +0000 UTC,565459000,MARINE POWER        ,0,1.2572066666666666,103.73434666666667,4.4,235.8,511,0
2026-05-06 08:17:02.615268058 +0000 UTC,563085870,CSM VIPER           ,0,1.2203633333333335,103.809615,0.1,59.2,116,1
2026-05-06 08:17:02.791596591 +0000 UTC,565175000,PILOT GP45          ,0,1.239385,103.87547333333333,14.5,298.7,511,0
2026-05-06 08:17:03.478223759 +0000 UTC,563142000,PENGUIN REDEEM,60,1.2275316666666667,103.777045,0.2,215,115,8
2026-05-06 08:17:04.020422339 +0000 UTC,477100200,LIAN LE HU          ,0,1.2285783333333333,103.81000999999999,0.3,356.5,143,1
2026-05-06 08:17:04.34075458 +0000 UTC,636022007,SUEZ CANAL          ,0,1.24477,103.63225333333334,0,319,511,5
2026-05-06 08:17:04.516039643 +0000 UTC,563793000,ASIAN HERCULES II   ,0,1.292075,103.67268333333332,0,318.3,329,5
2026-05-06 08:17:04.580494425 +0000 UTC,477180600,JOSCO YIZHOU,70,1.2144000000000001,103.91401166666667,11.9,57.3,60,0
2026-05-06 08:17:04.834507973 +0000 UTC,215167000,ANL WANGARATTA,0,1.231275,103.69949833333334,12.2,229.5,230,0
2026-05-06 08:17:04.87327335 +0000 UTC,636020538,CORNELIA M          ,0,1.147095,103.78070166666666,5.1,50.4,56,0
2026-05-06 08:17:05.069876451 +0000 UTC,563312500,MAJESTIC ETERNITY,40,1.2613216666666667,103.81869499999999,6.4,271.9,269,0
2026-05-06 08:17:05.567321732 +0000 UTC,413357430,CHANG HANG FEI YUE  ,0,1.243755,103.81129,2.4,239.4,256,0
2026-05-06 08:17:09.328119085 +0000 UTC,566155000,QUEEN STAR 1        ,0,1.2484533333333334,103.81334833333334,15.8,127,131,0
2026-05-06 08:17:10.6647092 +0000 UTC,566717000,MARINA ARIEL        ,0,1.2770416666666666,103.74076166666667,0,120,511,12
2026-05-06 08:17:11.033540785 +0000 UTC,412523890,YU LONG LING        ,0,1.24435,103.8742,0,181,60,1
2026-05-06 08:17:11.248755945 +0000 UTC,563085090,PILOT 07            ,0,1.2272733333333332,103.901725,2.9,234,511,5
2026-05-06 08:17:11.486880897 +0000 UTC,525003221,HAILEY PRINCESS     ,0,1.1795883333333335,103.63126000000001,5,46.9,48,3
2026-05-06 08:17:11.913805908 +0000 UTC,563068590,,0,1.2806966666666668,103.88071166666667,0,275.6,511,0
2026-05-06 08:17:12.555098718 +0000 UTC,564331000,ASEAN RAIDER II,60,1.2623399999999998,103.82081833333334,4.2,304.3,511,5
2026-05-06 08:17:12.900588199 +0000 UTC,636025835,OTSL THETIS         ,0,1.1311366666666667,103.75084333333332,3.7,37.6,40,0
2026-05-06 08:17:13.515040838 +0000 UTC,232026709,VS REMLIN           ,0,1.2394733333333332,103.7468,0,288.2,260,5
2026-05-06 08:17:13.743524214 +0000 UTC,563175500,HAFNIA LANGUEDOC,80,1.2351983333333334,103.95121,12.8,69,69,0
2026-05-06 08:17:13.837020972 +0000 UTC,538002090,CONSTELLATION,89,1.2243166666666667,103.80135,0.1,185,94,1
2026-05-06 08:17:14.342088612 +0000 UTC,563085690,PILOT 14            ,0,1.2570883333333331,103.84101666666668,0,310.6,511,0
2026-05-06 08:17:15.372002989 +0000 UTC,477717900,FOREVER CORDIALITY  ,0,1.2609216666666667,103.90637166666667,0,105.4,55,1
2026-05-06 08:17:15.422613636 +0000 UTC,566000050,SCDF RED DOLPHIN,51,1.2564566666666666,103.84001333333335,0,314.1,61,5
2026-05-06 08:17:16.419861172 +0000 UTC,565012000,ASL COURAGEOUS      ,0,1.2021283333333335,103.84775333333333,7.2,246.5,241,5
2026-05-06 08:17:17.300731365 +0000 UTC,533061100,JM SUTERA 3         ,0,1.28585,103.9152,0,280,79,0
2026-05-06 08:17:17.871957372 +0000 UTC,372773000,SALLY               ,0,1.1423349999999999,103.74339499999999,11.7,252.9,271,0
2026-05-06 08:17:18.367730206 +0000 UTC,564892000,SEA UNITY,80,1.2050133333333333,103.81765,6.8,80.3,84,0
2026-05-06 08:17:18.947006514 +0000 UTC,215879000,CMA CGM NORMA,0,1.2304166666666667,103.96191666666667,16,76.3,80,0
2026-05-06 08:17:19.409555395 +0000 UTC,563542000,CHLOE               ,0,1.2524483333333334,103.68822833333334,0,205.9,103,0
2026-05-06 08:17:19.655568829 +0000 UTC,563123500,WAN HAI 521,71,1.2634483333333333,103.84376166666667,0,305.8,312,5
2026-05-06 08:17:19.754779874 +0000 UTC,357142000,SOL STRIDE,0,1.1339983333333334,103.76426,3.9,34,42,0
2026-05-06 08:17:20.447446968 +0000 UTC,352006140,PIS MENTAWAI        ,0,1.2330966666666667,103.80971,0,214.8,129,1
2026-05-06 08:17:20.769446927 +0000 UTC,564735000,INFINITY            ,0,1.2274116666666666,103.71219333333333,0,163.1,511,0
2026-05-06 08:17:21.667617883 +0000 UTC,565662000,MARMORIS            ,0,1.2991316666666668,103.94621666666667,0,133.4,90,0
2026-05-06 08:17:22.859558048 +0000 UTC,564886000,GRAZIA COSULICH     ,0,1.2828933333333334,103.91852166666666,0,213.1,53,0
2026-05-06 08:17:22.92716119 +0000 UTC,563086090,PILOT 16            ,0,1.2571866666666667,103.84129166666666,0.2,167.6,60,15
2026-05-06 08:17:23.033662224 +0000 UTC,538007563,FREUD               ,0,1.1091433333333331,103.73633333333333,7,45.3,42,0
2026-05-06 08:17:23.568869633 +0000 UTC,563009220,NOBLE VEGA ,0,1.2599783333333332,103.77889166666667,0,360,511,0
2026-05-06 08:17:23.768547728 +0000 UTC,525003665,TB LL MACAN TUTUL 02,52,1.2619166666666668,103.83859333333334,0.1,360,511,11
2026-05-06 08:17:24.33895622 +0000 UTC,563147600,PSA WANDA (NN26),52,1.2703200000000001,103.76713666666666,0.1,263.1,511,0
2026-05-06 08:17:24.371823521 +0000 UTC,477850700,CARIBBEAN HARMONY   ,0,1.2798633333333334,103.89461833333333,0.1,329.5,78,1
2026-05-06 08:17:24.580484136 +0000 UTC,311065700,FUGRO EQUATOR,0,1.2184666666666668,103.7331,0,298.2,80,1
2026-05-06 08:17:24.627961441 +0000 UTC,352001126,LS VENUS,85,1.2584833333333334,103.763415,8.8,317.5,315,0
2026-05-06 08:17:24.716792939 +0000 UTC,563009180,NOBLE ACE TG41      ,0,1.2485183333333334,103.85958000000001,6.2,95.7,511,0
2026-05-06 08:17:25.113651555 +0000 UTC,538090658,AS NORA,0,1.2665816666666667,103.79264166666667,0,205.9,31,5
2026-05-06 08:17:25.328357094 +0000 UTC,563321400,MAERSK CORSICA      ,0,1.2198333333333333,103.80233333333334,0,351,109,1
2026-05-06 08:17:25.540321138 +0000 UTC,235102677,EVER LENIENT        ,0,1.26539,103.84143,0.2,320.1,314,5
2026-05-06 08:17:25.649103657 +0000 UTC,565923000,CLEANSEAS AMITY     ,0,1.2070533333333333,103.79168666666666,0,61.9,511,1
2026-05-06 08:17:25.756720479 +0000 UTC,636019982,YM TRIUMPH          ,0,1.268735,103.76030999999999,1.9,299.3,297,0
2026-05-06 08:17:26.617586 +0000 UTC,414077000,RUI NING 21,79,1.2697883333333333,103.95740500000001,0,183.5,63,1
2026-05-06 08:17:27.833716965 +0000 UTC,563780000,SINDO 12            ,0,1.1605349999999999,103.79050000000001,16.4,56.4,511,8
2026-05-06 08:17:27.913435383 +0000 UTC,525108007,PASAMAN,80,1.2310349999999999,103.79275833333332,0.2,239.8,80,1
2026-05-06 08:17:29.273432066 +0000 UTC,566687000,STRAITS HARMONY     ,0,1.2932783333333333,103.95858666666666,0,25.2,83,0
2026-05-06 08:17:31.595263996 +0000 UTC,538009734,VIKING SEA          ,0,1.1481,103.75504833333333,15.7,233.9,235,0
2026-05-06 08:17:31.720488751 +0000 UTC,566096000,RADIANT CS02        ,0,1.2585766666666667,103.77941666666668,0.1,132.1,511,0
2026-05-06 08:17:31.940168626 +0000 UTC,565446000,SAVVY,89,1.2170066666666666,103.79282833333333,7.2,129.7,125,0
2026-05-06 08:17:32.02049406 +0000 UTC,563323700,MAJESTIC SERENITY,40,1.2622516666666668,103.81849166666666,0,207.8,87,8
2026-05-06 08:17:33.091782776 +0000 UTC,563067950,PRISM,0,1.2238016666666667,103.72712499999999,0,66.7,69,1
2026-05-06 08:17:33.379957779 +0000 UTC,636019590,THASSOS WARRIOR,70,1.16797,103.798845,4.4,62.8,68,4
2026-05-06 08:17:35.119127788 +0000 UTC,563009240,NOBLE PEARL TG 42   ,0,1.2594133333333335,103.77860166666666,0.3,221.2,511,5
2026-05-06 08:17:35.657174536 +0000 UTC,563018780,BINA MARINE 81,0,1.173835,103.84212833333332,0.5,360,511,15
2026-05-06 08:17:35.754701354 +0000 UTC,215158000,CMA CGM MAGELLAN,71,1.2594833333333333,103.78890333333334,0.3,297.7,26,0
2026-05-06 08:17:36.084573324 +0000 UTC,533060200,ORKIM EXPRESS,80,1.2467783333333335,103.80371833333334,0,212,91,1
2026-05-06 08:17:36.089827816 +0000 UTC,566134000,HAI SOON 2          ,0,1.1663883333333334,103.74992666666667,7.1,205.5,511,0
2026-05-06 08:17:37.381677557 +0000 UTC,563022820,MARINA ZIRCON       ,0,1.2778916666666666,103.73979666666668,0.2,241.4,511,0
2026-05-06 08:17:37.86540963 +0000 UTC,563086930,PSA PISCES,52,1.2866416666666667,103.76016833333333,4.6,288.8,278,5
2026-05-06 08:17:38.073543452 +0000 UTC,564977000,PM CROWN,80,1.225845,103.797425,0.1,180.8,112,8
2026-05-06 08:17:38.823990907 +0000 UTC,563074570,VISION 225          ,0,1.28417,103.77093333333333,0.1,147.2,511,15
2026-05-06 08:17:39.728499246 +0000 UTC,477286500,KOTA PUSAKA         ,0,1.1966500000000002,103.81439999999999,4.7,22.2,35,0
2026-05-06 08:17:41.393158161 +0000 UTC,564406000,ELBE                ,0,1.2218183333333335,103.70918,0,274.3,76,1
2026-05-06 08:17:42.166421777 +0000 UTC,563059500,MARINE PARADE       ,0,1.2920566666666666,103.94227833333333,0.3,127.6,99,0
2026-05-06 08:17:43.722178282 +0000 UTC,477185400,SC LIAONING         ,0,1.2443333333333333,103.79350833333334,0,232,91,1
2026-05-06 08:17:43.812241534 +0000 UTC,352001126,LS VENUS,85,1.2590466666666666,103.76288166666667,8.7,315.1,310,0
2026-05-06 08:17:44.740488649 +0000 UTC,563247900,MAJESTIC PASSION,40,1.2622466666666667,103.81896666666667,0,194.9,90,8
2026-05-06 08:17:44.981536588 +0000 UTC,566287000,SEA HARVEST         ,0,1.2958383333333332,103.94394666666668,0,1.8,80,0
2026-05-06 08:17:45.11991912 +0000 UTC,210952000,,0,1.2983966666666666,103.75245666666666,0,264.1,354,5
2026-05-06 08:17:45.402526665 +0000 UTC,563226900,AMALTHEA,89,1.21178,103.85594999999999,11.5,237.2,239,0
2026-05-06 08:17:45.56929342 +0000 UTC,548722000,AYANA SMILE         ,0,1.265225,103.87745666666666,1.1,235.1,43,0
2026-05-06 08:17:46.287069468 +0000 UTC,566623000,RESOLUTE NN24       ,0,1.2869883333333334,103.76156166666667,3.7,286.6,511,8
2026-05-06 08:17:47.300581304 +0000 UTC,563121600,MAJESTY,80,1.2485883333333334,103.90256500000001,8.8,229.2,229,0
2026-05-06 08:17:47.726579353 +0000 UTC,538012092,SEAWAYS SPIRIT      ,0,1.2027833333333333,103.80169666666667,0,163.4,310,5
2026-05-06 08:17:47.994509292 +0000 UTC,563055600,MAJU LOYALTY        ,0,1.2325983333333332,103.67149833333333,0.2,72.2,511,8
2026-05-06 08:17:48.206981597 +0000 UTC,566726000,THERESA GENESIS     ,0,1.1807333333333332,103.70785,0,180,78,1
2026-05-06 08:17:48.659690086 +0000 UTC,215225000,CMA CGM CENTAURUS,71,1.26175,103.7898,0,7.8,31,5
2026-05-06 08:17:49.41332056 +0000 UTC,563085710,PSA UNITY           ,0,1.2597633333333333,103.78992,0.3,262.2,305,0
2026-05-06 08:17:50.420231522 +0000 UTC,352004643,HE CHUANG,70,1.1792333333333334,103.82244999999999,5.1,69,69,0
2026-05-06 08:17:50.686864235 +0000 UTC,219406000,MAERSK CAPRI        ,0,1.2526366666666666,103.92640333333334,0,194.5,24,1
2026-05-06 08:17:51.222064973 +0000 UTC,563069230,PSA OAK WW60        ,0,1.2729050000000002,103.78626833333333,0,145.3,298,0
2026-05-06 08:17:52.842971917 +0000 UTC,477173200,XIN TONG YANG       ,0,1.1898383333333333,103.61077333333333,12.4,284.4,284,0
2026-05-06 08:17:53.127316977 +0000 UTC,563012720,CLEANSEAS UNITED    ,0,1.1966533333333333,103.74575333333334,0.1,166.6,511,0
2026-05-06 08:17:53.202195162 +0000 UTC,565643000,DAVINA              ,0,1.2968933333333332,103.93940666666667,0,181.9,109,0
2026-05-06 08:17:54.530593884 +0000 UTC,563085930,RELIABLE I,80,1.2383,103.792005,0,218,64,0
2026-05-06 08:17:54.927796687 +0000 UTC,477180600,JOSCO YIZHOU,70,1.2159,103.91640166666666,11.9,57.8,59,0
2026-05-06 08:17:55.437166504 +0000 UTC,563083550,CLEANSEAS JOY       ,0,1.19288,103.74548,0,325.9,121,0
2026-05-06 08:17:56.074456619 +0000 UTC,566133000,RESILIENT NN23      ,0,1.2676683333333334,103.761865,1.4,288.7,284,8
2026-05-06 08:17:56.877113283 +0000 UTC,477627800,OOCL DALIAN         ,0,1.2628899999999998,103.78061833333332,0,168.7,32,5
2026-05-06 08:17:59.487568016 +0000 UTC,356180000,LIMCO HARMONY,70,1.2207000000000001,103.89989999999999,11.9,244,245,0
2026-05-06 08:17:59.619997245 +0000 UTC,563312500,MAJESTIC ETERNITY,40,1.2613316666666667,103.81700333333333,6.6,269.4,272,0
2026-05-06 08:17:59.701452113 +0000 UTC,563037800,LT BERYL            ,0,1.2471333333333334,103.79503333333334,0.2,243.4,75,1
2026-05-06 08:18:00.592658955 +0000 UTC,563086090,PILOT 16            ,0,1.2571916666666667,103.84128833333332,0,93.5,61,15
2026-05-06 08:18:00.722105949 +0000 UTC,563034500,QUEEN STAR 8        ,0,1.2616666666666667,103.82043666666667,2.6,233.7,241,0
2026-05-06 08:18:00.762277059 +0000 UTC,352002539,MAO GANG GUANG ZHOU ,0,1.2085166666666667,103.56922166666666,6.5,67.5,70,0
2026-05-06 08:18:00.802065996 +0000 UTC,538011336,BFL SCORPIO,80,1.1891833333333333,103.74263666666667,0,113,112,1
2026-05-06 08:18:02.036494522 +0000 UTC,370666000,DK APOLLO           ,0,1.2744333333333333,103.88816666666666,0,118,62,0
2026-05-06 08:18:02.070337697 +0000 UTC,538010772,PETROBRAS 80,0,1.2550816666666667,103.60906833333334,0,360,511,2
2026-05-06 08:18:02.870214181 +0000 UTC,565175000,PILOT GP45          ,0,1.2416366666666667,103.87163166666666,16.8,299.7,511,0
2026-05-06 08:18:02.958498079 +0000 UTC,636020715,GOLDEN PRELUDE      ,0,1.1912316666666667,103.74675333333333,0,315.9,126,1
2026-05-06 08:18:03.335157541 +0000 UTC,566701000,MERIT               ,0,1.2816866666666666,103.93264666666667,0.1,278.9,51,0
2026-05-06 08:18:03.458677129 +0000 UTC,563142000,PENGUIN REDEEM,60,1.22752,103.77704166666668,0.2,215,116,8
2026-05-06 08:18:04.261018476 +0000 UTC,538003848,UOG LAMYRA,0,1.1795,103.75829999999999,1.2,29.6,78,8
2026-05-06 08:18:04.581193439 +0000 UTC,477180600,JOSCO YIZHOU,70,1.2161683333333333,103.91682166666666,11.9,57.8,59,0
2026-05-06 08:18:05.061297574 +0000 UTC,636020538,CORNELIA M          ,0,1.1479666666666666,103.78182166666667,5.1,51.9,56,0
2026-05-06 08:18:05.102772608 +0000 UTC,566612000,SEA ENDURANCE       ,0,1.2958966666666667,103.94372,0,131.6,511,8
2026-05-06 08:18:05.596047332 +0000 UTC,563086920,RIKKA,80,1.29114,103.94068166666666,0.2,267.3,52,0
2026-05-06 08:18:05.837506904 +0000 UTC,636019833,ELKA ATHINA,89,1.2483333333333335,103.91915,0,29,29,1
2026-05-06 08:18:05.854438469 +0000 UTC,563603000,STAR QUEST          ,0,1.1968366666666665,103.73953166666666,0,227.1,97,1
2026-05-06 08:18:05.906601067 +0000 UTC,538011182,GREEN MERIDIAN,70,1.2265666666666666,103.90100666666667,4.6,251,250,0
2026-05-06 08:18:05.93411476 +0000 UTC,563087310,PSA VELA            ,0,1.257795,103.78863333333334,0.2,310.3,300,0
2026-05-06 08:18:08.353482528 +0000 UTC,5631101,PSAB,99,1.2735883333333333,103.80137166666667,0,0,511,15
2026-05-06 08:18:10.207301139 +0000 UTC,538011013,ADVANTAGE PARADISE  ,0,1.2437133333333332,103.92352833333332,6.8,269.7,267,0
2026-05-06 08:18:10.749197079 +0000 UTC,671387100,LONG  PU  16,33,1.2088366666666666,103.73479999999999,0.1,360,511,0
2026-05-06 08:18:11.726839247 +0000 UTC,563086590,PSA SUCCESS         ,0,1.2596333333333334,103.77875666666667,0.1,243.8,28,8
2026-05-06 08:18:11.966744073 +0000 UTC,563312500,MAJESTIC ETERNITY,40,1.2613566666666667,103.81663333333333,6.4,274.3,275,0
2026-05-06 08:18:12.846457835 +0000 UTC,563085710,PSA UNITY           ,0,1.259755,103.78988666666667,0.3,267.2,309,0
2026-05-06 08:18:13.673854313 +0000 UTC,563175500,HAFNIA LANGUEDOC,80,1.2364600000000001,103.95448666666667,12.7,68.7,69,0
2026-05-06 08:18:14.745433831 +0000 UTC,232006296,BRITISH MENTOR,0,1.2258333333333333,103.91372,11.1,244.5,244,0
2026-05-06 08:18:14.771111193 +0000 UTC,563030050,PILOT GP60,29,1.237985,103.83906666666667,16.4,67.1,511,8
2026-05-06 08:18:15.56727209 +0000 UTC,563029230,SYNERGY             ,0,1.2888783333333333,103.92111666666666,0.1,328.4,84,0
2026-05-06 08:18:15.70177978 +0000 UTC,215158000,CMA CGM MAGELLAN,71,1.2595016666666665,103.78886000000001,0.2,286.6,27,0
2026-05-06 08:18:15.993698094 +0000 UTC,566623000,RESOLUTE NN24       ,0,1.2870616666666665,103.761145,2.8,279.8,511,8
2026-05-06 08:18:16.635613788 +0000 UTC,565012000,ASL COURAGEOUS      ,0,1.2013399999999999,103.8459,7.1,246,242,5
2026-05-06 08:18:17.73504898 +0000 UTC,372773000,SALLY               ,0,1.1418833333333334,103.74028666666666,11,267.5,284,0
2026-05-06 08:18:18.420957093 +0000 UTC,563074570,VISION 225          ,0,1.2841783333333334,103.77094666666667,0.1,147.2,511,15
2026-05-06 08:18:18.693139199 +0000 UTC,477858800,COSCOSHIPPING DANUBE,0,1.23295,103.91642499999999,5.8,251.5,252,0
2026-05-06 08:18:18.780149125 +0000 UTC,215879000,CMA CGM NORMA,0,1.2311666666666667,103.9663,16.1,81.8,82,0
2026-05-06 08:18:18.981300095 +0000 UTC,563288500,YM WITNESS          ,0,1.2873466666666666,103.75678333333333,4.8,275.2,275,0
2026-05-06 08:18:19.679618272 +0000 UTC,563249300,SUNNY SIRIUS        ,0,1.1866750000000001,103.75085333333332,0.1,69.1,123,1
2026-05-06 08:18:20.691702097 +0000 UTC,538011485,SEAWAYS LILY,89,1.2306750000000002,103.79832666666667,0.1,329.6,130,1
2026-05-06 08:18:22.206921687 +0000 UTC,477685900,ANGEL NO.1,80,1.227655,103.794865,0,216.8,101,1
2026-05-06 08:18:22.290642081 +0000 UTC,538004092,ATTALIA,70,1.2011116666666666,103.861425,13.9,245.7,246,0
2026-05-06 08:18:22.832472415 +0000 UTC,563068590,,0,1.2807516666666667,103.88073,0.4,38,511,0
2026-05-06 08:18:22.952002395 +0000 UTC,564886000,GRAZIA COSULICH     ,0,1.2829133333333333,103.91851166666667,0,213.1,53,0
2026-05-06 08:18:23.40831132 +0000 UTC,636022412,SINAR SANUR,79,1.2855766666666668,103.75744666666667,0,317.1,122,5
2026-05-06 08:18:23.568999617 +0000 UTC,563009220,NOBLE VEGA ,0,1.25997,103.77889,0.1,49.9,511,0
2026-05-06 08:18:23.595048488 +0000 UTC,563248800,EM NATASHA,80,1.2356699999999998,103.90615666666666,8.4,241,243,8
2026-05-06 08:18:24.975645242 +0000 UTC,563009180,NOBLE ACE TG41      ,0,1.24794,103.860645,3.5,145.6,511,0
2026-05-06 08:18:26.351207468 +0000 UTC,533061100,JM SUTERA 3         ,0,1.28585,103.91521666666667,0,280,78,0
2026-05-06 08:18:27.380207672 +0000 UTC,563030060,PILOT GP61,0,1.1781416666666666,103.76618166666667,19.4,237.5,511,15
2026-05-06 08:18:27.914183789 +0000 UTC,566133000,RESILIENT NN23      ,0,1.2677483333333333,103.76165833333333,1.1,283.4,276,8
2026-05-06 08:18:27.966554218 +0000 UTC,564892000,SEA UNITY,80,1.2052716666666667,103.81983,6.9,87.4,95,0
2026-05-06 08:18:28.286860049 +0000 UTC,563766000,MERLION 20          ,0,1.2945966666666666,103.94613166666666,0,139.7,75,0
2026-05-06 08:18:29.25270244 +0000 UTC,563206200,STOLT HAGI          ,0,1.2082066666666667,103.86907166666667,8.2,247.2,243,0
2026-05-06 08:18:29.700062349 +0000 UTC,477286500,KOTA PUSAKA         ,0,1.1977416666666667,103.81487666666666,5.4,22.4,35,0
