timestamp_utc,mmsi,ship_name,ship_type,latitude,longitude,sog_knots,cog_deg,heading_deg,nav_status
2026-05-03T15:42:17.463509+00:00,563000001,YL BRAVO,60,1.249727,103.82323,9.62,111.5,232,0
2026-05-03T15:43:17.463509+00:00,563000001,YL BRAVO,60,1.248805,103.824964,8.47,68.6,198,0
2026-05-03T15:44:17.463509+00:00,563000001,YL BRAVO,60,1.249193,103.824052,6.38,7.7,206,0
2026-05-03T15:45:17.463509+00:00,563000001,YL BRAVO,60,1.250563,103.824668,9.7,164.3,283,0
2026-05-03T15:46:17.463509+00:00,563000001,YL BRAVO,60,1.250903,103.826235,10.48,308.9,274,0
2026-05-03T15:47:17.463509+00:00,563000001,YL BRAVO,60,1.251351,103.82764,11.17,94.4,331,0
2026-05-03T15:48:17.463509+00:00,563000001,YL BRAVO,60,1.251699,103.826724,9.1,129.1,50,0
2026-05-03T15:49:17.463509+00:00,563000001,YL BRAVO,60,1.250348,103.829023,8.83,225.2,146,0
2026-05-03T15:50:17.463509+00:00,563000001,YL BRAVO,60,1.25054,103.828522,11.76,340.0,356,0
2026-05-03T15:51:17.463509+00:00,563000001,YL BRAVO,60,1.251144,103.830329,6.88,230.4,124,0
2026-05-03T15:52:17.463509+00:00,563000001,YL BRAVO,60,1.25292,103.829785,11.66,8.6,320,0
2026-05-03T15:53:17.463509+00:00,563000001,YL BRAVO,60,1.251396,103.83025,10.07,101.4,87,0
2026-05-03T15:54:17.463509+00:00,563000001,YL BRAVO,60,1.252268,103.830737,11.8,151.5,186,0
2026-05-03T15:55:17.463509+00:00,563000001,YL BRAVO,60,1.252097,103.832181,11.26,4.8,298,0
2026-05-03T15:56:17.463509+00:00,563000001,YL BRAVO,60,1.252857,103.833295,6.03,360.0,9,0
2026-05-03T15:57:17.463509+00:00,563000001,YL BRAVO,60,1.25298,103.832341,6.15,17.0,57,0
2026-05-03T15:58:17.463509+00:00,563000001,YL BRAVO,60,1.252885,103.833281,9.44,283.3,13,0
2026-05-03T15:59:17.463509+00:00,563000001,YL BRAVO,60,1.253982,103.834988,8.51,256.0,70,0
2026-05-03T16:00:17.463509+00:00,563000001,YL BRAVO,60,1.253536,103.835057,8.18,46.7,289,0
2026-05-03T16:01:17.463509+00:00,563000001,YL BRAVO,60,1.255291,103.835761,9.95,157.0,241,0
2026-05-03T16:02:17.463509+00:00,563000001,YL BRAVO,60,1.255448,103.836019,8.29,173.2,297,0
2026-05-03T16:03:17.463509+00:00,563000001,YL BRAVO,60,1.254377,103.836731,6.41,189.6,277,0
2026-05-03T16:04:17.463509+00:00,563000001,YL BRAVO,60,1.255351,103.83777,6.13,85.3,20,0
2026-05-03T16:05:17.463509+00:00,563000001,YL BRAVO,60,1.256119,103.838243,9.67,225.4,273,0
2026-05-03T16:06:17.463509+00:00,563000001,YL BRAVO,60,1.254738,103.83953,11.27,9.6,215,0
2026-05-03T16:07:17.463509+00:00,563000001,YL BRAVO,60,1.25685,103.83961,10.39,37.7,235,0
2026-05-03T16:08:17.463509+00:00,563000001,YL BRAVO,60,1.255477,103.840066,9.63,148.0,302,0
2026-05-03T16:09:17.463509+00:00,563000001,YL BRAVO,60,1.257139,103.841549,11.51,40.5,188,0
2026-05-03T16:10:17.463509+00:00,563000001,YL BRAVO,60,1.256924,103.842199,8.07,226.9,27,0
2026-05-03T16:11:17.463509+00:00,563000001,YL BRAVO,60,1.257838,103.841661,7.17,210.1,151,0
2026-05-03T16:12:17.463509+00:00,563000001,YL BRAVO,60,1.256262,103.843052,8.28,12.6,210,0
2026-05-03T16:13:17.463509+00:00,563000001,YL BRAVO,60,1.257892,103.843283,7.61,47.6,313,0
2026-05-03T16:14:17.463509+00:00,563000001,YL BRAVO,60,1.256755,103.844384,8.14,166.9,328,0
2026-05-03T16:15:17.463509+00:00,563000001,YL BRAVO,60,1.25831,103.845427,10.26,196.2,283,0
2026-05-03T16:16:17.463509+00:00,563000001,YL BRAVO,60,1.257511,103.844842,0.06,10.7,69,1
2026-05-03T16:17:17.463509+00:00,563000001,YL BRAVO,60,1.258175,103.846918,0.33,264.9,171,1
2026-05-03T16:18:17.463509+00:00,563000001,YL BRAVO,60,1.259323,103.847623,0.27,301.7,134,1
2026-05-03T16:19:17.463509+00:00,563000001,YL BRAVO,60,1.258659,103.847439,0.36,119.4,355,1
2026-05-03T16:20:17.463509+00:00,563000001,YL BRAVO,60,1.258983,103.848557,0.06,200.0,120,1
2026-05-03T16:21:17.463509+00:00,563000001,YL BRAVO,60,1.260472,103.848411,0.35,341.5,261,1
2026-05-03T16:22:17.463509+00:00,563000001,YL BRAVO,60,1.259564,103.849172,0.12,35.2,78,1
2026-05-03T16:23:17.463509+00:00,563000001,YL BRAVO,60,1.260167,103.850268,0.06,353.2,264,1
2026-05-03T16:03:17.463509+00:00,563000002,YL CHARLIE,60,1.240559,103.800396,0.04,214.5,308,1
2026-05-03T16:04:17.463509+00:00,563000002,YL CHARLIE,60,1.239452,103.800952,0.39,221.1,192,1
2026-05-03T16:05:17.463509+00:00,563000002,YL CHARLIE,60,1.239532,103.80038,0.03,130.4,246,1
2026-05-03T16:06:17.463509+00:00,563000002,YL CHARLIE,60,1.241042,103.801462,0.13,250.8,341,1
2026-05-03T16:07:17.463509+00:00,563000002,YL CHARLIE,60,1.241471,103.803144,0.19,202.2,39,1
2026-05-03T16:08:17.463509+00:00,563000002,YL CHARLIE,60,1.241165,103.803645,0.31,9.3,329,1
2026-05-03T16:09:17.463509+00:00,563000002,YL CHARLIE,60,1.242137,103.803483,0.34,219.0,106,1
2026-05-03T16:10:17.463509+00:00,563000002,YL CHARLIE,60,1.241977,103.803551,0.18,211.5,198,1
2026-05-03T16:11:17.463509+00:00,563000002,YL CHARLIE,60,1.241721,103.803705,0.07,135.0,44,1
2026-05-03T16:12:17.463509+00:00,563000002,YL CHARLIE,60,1.241879,103.804639,9.86,314.4,20,0
2026-05-03T16:13:17.463509+00:00,563000002,YL CHARLIE,60,1.241502,103.806413,8.88,176.5,330,0
2026-05-03T16:14:17.463509+00:00,563000002,YL CHARLIE,60,1.242059,103.805781,8.36,131.2,154,0
2026-05-03T16:15:17.463509+00:00,563000002,YL CHARLIE,60,1.243422,103.806184,11.11,24.8,35,0
2026-05-03T16:16:17.463509+00:00,563000002,YL CHARLIE,60,1.243121,103.807291,8.87,33.2,246,0
2026-05-03T16:17:17.463509+00:00,563000002,YL CHARLIE,60,1.24244,103.807328,7.38,292.3,70,0
2026-05-03T16:18:17.463509+00:00,563000002,YL CHARLIE,60,1.242562,103.808952,9.95,211.1,101,0
2026-05-03T16:19:17.463509+00:00,563000002,YL CHARLIE,60,1.244402,103.809312,6.04,271.9,251,0
2026-05-03T16:20:17.463509+00:00,563000002,YL CHARLIE,60,1.243122,103.809716,10.28,125.0,175,0
2026-05-03T16:21:17.463509+00:00,563000002,YL CHARLIE,60,1.244509,103.809828,11.24,179.2,159,0
2026-05-03T16:22:17.463509+00:00,563000002,YL CHARLIE,60,1.243386,103.810629,7.65,343.8,174,0
2026-05-03T16:23:17.463509+00:00,563000002,YL CHARLIE,60,1.244207,103.811339,6.55,266.0,195,0
2026-05-03T16:24:17.463509+00:00,563000002,YL CHARLIE,60,1.244119,103.811645,11.16,71.8,246,0
2026-05-03T16:25:17.463509+00:00,563000002,YL CHARLIE,60,1.245621,103.812209,9.96,220.5,61,0
2026-05-03T16:26:17.463509+00:00,563000002,YL CHARLIE,60,1.245288,103.81316,8.41,236.2,191,0
2026-05-03T16:27:17.463509+00:00,563000002,YL CHARLIE,60,1.245235,103.813348,9.79,350.2,144,0
2026-05-03T16:28:17.463509+00:00,563000002,YL CHARLIE,60,1.245707,103.813951,11.2,160.6,176,0
2026-05-03T16:29:17.463509+00:00,563000002,YL CHARLIE,60,1.246464,103.815802,11.6,121.7,117,0
2026-05-03T16:30:17.463509+00:00,563000002,YL CHARLIE,60,1.245975,103.815295,6.66,184.9,289,0
2026-05-03T16:31:17.463509+00:00,563000002,YL CHARLIE,60,1.245878,103.815891,10.97,112.0,119,0
2026-05-03T16:32:17.463509+00:00,563000002,YL CHARLIE,60,1.247035,103.81585,7.89,114.2,116,0
2026-05-03T16:33:17.463509+00:00,563000002,YL CHARLIE,60,1.246759,103.816339,10.92,277.7,208,0
2026-05-03T16:34:17.463509+00:00,563000002,YL CHARLIE,60,1.246527,103.81747,6.56,40.7,357,0
2026-05-03T16:35:17.463509+00:00,563000002,YL CHARLIE,60,1.246824,103.817478,8.18,137.8,2,0
2026-05-03T16:36:17.463509+00:00,563000002,YL CHARLIE,60,1.248229,103.819177,6.78,328.5,41,0
2026-05-03T16:37:17.463509+00:00,563000002,YL CHARLIE,60,1.247212,103.818543,10.45,322.8,212,0
2026-05-03T16:38:17.463509+00:00,563000002,YL CHARLIE,60,1.2474,103.819584,6.4,334.2,195,0
2026-05-03T16:39:17.463509+00:00,563000002,YL CHARLIE,60,1.247277,103.82011,8.85,351.4,21,0
2026-05-03T16:40:17.463509+00:00,563000002,YL CHARLIE,60,1.248044,103.82143,9.69,253.4,172,0
2026-05-03T16:41:17.463509+00:00,563000002,YL CHARLIE,60,1.249017,103.822031,10.06,33.1,52,0
2026-05-03T16:42:17.463509+00:00,563000002,YL CHARLIE,60,1.248511,103.822798,10.29,223.5,337,0
2026-05-03T16:43:17.463509+00:00,563000002,YL CHARLIE,60,1.24861,103.82394,6.82,115.0,215,0
2026-05-03T16:44:17.463509+00:00,563000002,YL CHARLIE,60,1.248666,103.822774,9.05,328.0,63,0
2026-05-03T16:45:17.463509+00:00,563000002,YL CHARLIE,60,1.249551,103.823495,9.05,197.2,65,0
2026-05-03T16:46:17.463509+00:00,563000002,YL CHARLIE,60,1.24964,103.824843,8.5,120.8,119,0
2026-05-03T16:47:17.463509+00:00,563000002,YL CHARLIE,60,1.249817,103.825838,8.72,147.7,228,0
2026-05-03T16:48:17.463509+00:00,563000002,YL CHARLIE,60,1.249357,103.825672,10.34,275.1,228,0
2026-05-03T16:49:17.463509+00:00,563000002,YL CHARLIE,60,1.250057,103.826391,7.34,50.8,225,0
2026-05-03T16:50:17.463509+00:00,563000002,YL CHARLIE,60,1.251111,103.82721,7.7,334.6,267,0
2026-05-03T16:51:17.463509+00:00,563000002,YL CHARLIE,60,1.25041,103.828452,10.11,227.1,62,0
2026-05-03T16:52:17.463509+00:00,563000002,YL CHARLIE,60,1.250575,103.827234,11.68,313.2,82,0
2026-05-03T16:53:17.463509+00:00,563000002,YL CHARLIE,60,1.251431,103.829091,10.59,148.1,98,0
2026-05-03T16:54:17.463509+00:00,563000002,YL CHARLIE,60,1.250818,103.830207,7.01,278.0,173,0
2026-05-03T16:55:17.463509+00:00,563000002,YL CHARLIE,60,1.252318,103.829927,11.33,260.6,93,0
2026-05-03T16:56:17.463509+00:00,563000002,YL CHARLIE,60,1.252269,103.831162,9.12,209.8,77,0
2026-05-03T16:57:17.463509+00:00,563000002,YL CHARLIE,60,1.252649,103.831832,9.8,205.5,109,0
2026-05-03T16:58:17.463509+00:00,563000002,YL CHARLIE,60,1.251709,103.831585,9.59,217.4,162,0
2026-05-03T16:59:17.463509+00:00,563000002,YL CHARLIE,60,1.252266,103.831271,9.33,48.3,226,0
2026-05-03T17:00:17.463509+00:00,563000002,YL CHARLIE,60,1.253323,103.83308,11.24,39.3,264,0
2026-05-03T17:01:17.463509+00:00,563000002,YL CHARLIE,60,1.253625,103.83431,8.55,318.7,173,0
2026-05-03T17:02:17.463509+00:00,563000002,YL CHARLIE,60,1.252948,103.833653,8.96,303.6,224,0
2026-05-03T17:03:17.463509+00:00,563000002,YL CHARLIE,60,1.254773,103.834118,8.34,357.1,34,0
2026-05-03T17:04:17.463509+00:00,563000002,YL CHARLIE,60,1.254531,103.835561,6.88,343.4,201,0
2026-05-03T17:05:17.463509+00:00,563000002,YL CHARLIE,60,1.254668,103.835052,11.7,132.4,23,0
2026-05-03T17:06:17.463509+00:00,563000002,YL CHARLIE,60,1.253897,103.836915,6.13,210.8,210,0
2026-05-03T17:07:17.463509+00:00,563000002,YL CHARLIE,60,1.254979,103.837703,9.25,240.8,271,0
2026-05-03T17:08:17.463509+00:00,563000002,YL CHARLIE,60,1.254922,103.837117,9.86,193.4,40,0
2026-05-03T17:09:17.463509+00:00,563000002,YL CHARLIE,60,1.255633,103.838436,9.63,73.4,315,0
2026-05-03T17:10:17.463509+00:00,563000002,YL CHARLIE,60,1.255026,103.838996,10.54,276.3,122,0
2026-05-03T17:11:17.463509+00:00,563000002,YL CHARLIE,60,1.256363,103.839256,9.68,345.0,188,0
2026-05-03T17:12:17.463509+00:00,563000002,YL CHARLIE,60,1.255379,103.839842,6.92,100.2,112,0
2026-05-03T17:13:17.463509+00:00,563000002,YL CHARLIE,60,1.256584,103.841085,8.3,82.2,302,0
2026-05-03T17:14:17.463509+00:00,563000002,YL CHARLIE,60,1.2555,103.840114,7.58,225.7,288,0
2026-05-03T17:15:17.463509+00:00,563000002,YL CHARLIE,60,1.257462,103.841434,8.91,156.5,197,0
2026-05-03T17:16:17.463509+00:00,563000002,YL CHARLIE,60,1.25583,103.841823,10.37,239.2,68,0
2026-05-03T17:17:17.463509+00:00,563000002,YL CHARLIE,60,1.257782,103.841767,10.57,154.7,16,0
2026-05-03T17:18:17.463509+00:00,563000002,YL CHARLIE,60,1.25677,103.842334,9.78,105.0,315,0
2026-05-03T17:19:17.463509+00:00,563000002,YL CHARLIE,60,1.25685,103.844327,10.82,195.1,173,0
2026-05-03T17:20:17.463509+00:00,563000002,YL CHARLIE,60,1.256729,103.845069,9.09,295.0,326,0
2026-05-03T17:21:17.463509+00:00,563000002,YL CHARLIE,60,1.257594,103.844516,11.18,358.3,314,0
2026-05-03T17:22:17.463509+00:00,563000002,YL CHARLIE,60,1.259072,103.845918,0.22,90.5,53,1
2026-05-03T17:23:17.463509+00:00,563000002,YL CHARLIE,60,1.259113,103.846149,0.21,174.7,266,1
2026-05-03T17:24:17.463509+00:00,563000002,YL CHARLIE,60,1.258067,103.845745,0.34,301.1,111,1
2026-05-03T17:25:17.463509+00:00,563000002,YL CHARLIE,60,1.259238,103.84805,0.4,143.7,311,1
2026-05-03T17:26:17.463509+00:00,563000002,YL CHARLIE,60,1.258958,103.847017,0.28,259.5,178,1
2026-05-03T17:27:17.463509+00:00,563000002,YL CHARLIE,60,1.259405,103.847677,0.39,167.7,160,1
2026-05-03T17:28:17.463509+00:00,563000002,YL CHARLIE,60,1.259094,103.849179,0.39,277.1,42,1
2026-05-03T17:29:17.463509+00:00,563000002,YL CHARLIE,60,1.259426,103.85017,0.26,281.5,165,1
2026-05-03T17:30:17.463509+00:00,563000002,YL CHARLIE,60,1.260223,103.849585,0.01,41.3,140,1
2026-05-03T20:20:17.463509+00:00,563000001,YL BRAVO,60,1.240025,103.799693,0.39,161.7,212,1
2026-05-03T20:21:17.463509+00:00,563000001,YL BRAVO,60,1.24091,103.799863,0.2,213.7,237,1
2026-05-03T20:22:17.463509+00:00,563000001,YL BRAVO,60,1.239842,103.800717,0.4,157.3,357,1
2026-05-03T20:23:17.463509+00:00,563000001,YL BRAVO,60,1.239787,103.800868,0.11,304.4,39,1
2026-05-03T20:24:17.463509+00:00,563000001,YL BRAVO,60,1.24131,103.802103,0.35,197.2,147,1
2026-05-03T20:25:17.463509+00:00,563000001,YL BRAVO,60,1.241651,103.803785,0.02,249.2,71,1
2026-05-03T20:26:17.463509+00:00,563000001,YL BRAVO,60,1.240594,103.803481,0.1,101.1,115,1
2026-05-03T20:27:17.463509+00:00,563000001,YL BRAVO,60,1.241354,103.804938,0.1,176.2,229,1
2026-05-03T20:28:17.463509+00:00,563000001,YL BRAVO,60,1.241823,103.804277,0.28,18.5,244,1
2026-05-03T20:29:17.463509+00:00,563000001,YL BRAVO,60,1.241699,103.805172,8.3,296.8,65,0
2026-05-03T20:30:17.463509+00:00,563000001,YL BRAVO,60,1.2415,103.806681,11.76,189.2,63,0
2026-05-03T20:31:17.463509+00:00,563000001,YL BRAVO,60,1.242716,103.806327,9.16,155.3,357,0
2026-05-03T20:32:17.463509+00:00,563000001,YL BRAVO,60,1.24208,103.807826,11.62,307.5,182,0
2026-05-03T20:33:17.463509+00:00,563000001,YL BRAVO,60,1.242512,103.808623,7.21,284.0,95,0
2026-05-03T20:34:17.463509+00:00,563000001,YL BRAVO,60,1.242958,103.807696,9.31,83.7,213,0
2026-05-03T20:35:17.463509+00:00,563000001,YL BRAVO,60,1.244114,103.808573,11.55,273.0,65,0
2026-05-03T20:36:17.463509+00:00,563000001,YL BRAVO,60,1.244113,103.809213,11.29,89.3,153,0
2026-05-03T20:37:17.463509+00:00,563000001,YL BRAVO,60,1.244909,103.810912,10.79,7.6,235,0
2026-05-03T20:38:17.463509+00:00,563000001,YL BRAVO,60,1.245139,103.810236,10.74,60.4,258,0
2026-05-03T20:39:17.463509+00:00,563000001,YL BRAVO,60,1.244461,103.811781,8.33,37.1,44,0
2026-05-03T20:40:17.463509+00:00,563000001,YL BRAVO,60,1.245737,103.813133,9.2,3.8,124,0
2026-05-03T20:41:17.463509+00:00,563000001,YL BRAVO,60,1.245086,103.812515,10.47,148.5,176,0
2026-05-03T20:42:17.463509+00:00,563000001,YL BRAVO,60,1.244949,103.812734,9.97,274.3,300,0
2026-05-03T20:43:17.463509+00:00,563000001,YL BRAVO,60,1.245099,103.813288,7.46,307.5,261,0
2026-05-03T20:44:17.463509+00:00,563000001,YL BRAVO,60,1.246312,103.814313,10.85,255.7,338,0
2026-05-03T20:45:17.463509+00:00,563000001,YL BRAVO,60,1.246427,103.815451,6.81,4.9,75,0
2026-05-03T20:46:17.463509+00:00,563000001,YL BRAVO,60,1.246136,103.816709,8.11,107.0,328,0
2026-05-03T20:47:17.463509+00:00,563000001,YL BRAVO,60,1.245934,103.816626,10.13,264.3,102,0
2026-05-03T20:48:17.463509+00:00,563000001,YL BRAVO,60,1.246592,103.816887,9.65,50.2,151,0
2026-05-03T20:49:17.463509+00:00,563000001,YL BRAVO,60,1.247562,103.817565,11.63,307.1,308,0
2026-05-03T20:50:17.463509+00:00,563000001,YL BRAVO,60,1.247565,103.81891,8.28,180.5,345,0
2026-05-03T20:51:17.463509+00:00,563000001,YL BRAVO,60,1.247784,103.818606,10.89,155.3,135,0
2026-05-03T20:52:17.463509+00:00,563000001,YL BRAVO,60,1.247921,103.820369,9.09,186.3,272,0
2026-05-03T20:53:17.463509+00:00,563000001,YL BRAVO,60,1.248161,103.821023,10.67,171.3,174,0
2026-05-03T20:54:17.463509+00:00,563000001,YL BRAVO,60,1.247998,103.8218,7.55,189.6,99,0
2026-05-03T20:55:17.463509+00:00,563000001,YL BRAVO,60,1.24856,103.820742,11.81,72.5,52,0
2026-05-03T20:56:17.463509+00:00,563000001,YL BRAVO,60,1.249847,103.823109,11.13,297.2,110,0
2026-05-03T20:57:17.463509+00:00,563000001,YL BRAVO,60,1.248506,103.822187,11.64,347.7,184,0
2026-05-03T20:58:17.463509+00:00,563000001,YL BRAVO,60,1.248918,103.823806,9.66,236.4,10,0
2026-05-03T20:59:17.463509+00:00,563000001,YL BRAVO,60,1.250487,103.824737,9.65,111.7,120,0
2026-05-03T21:00:17.463509+00:00,563000001,YL BRAVO,60,1.249876,103.824418,8.36,127.7,298,0
2026-05-03T21:01:17.463509+00:00,563000001,YL BRAVO,60,1.249354,103.824358,8.59,62.0,304,0
2026-05-03T21:02:17.463509+00:00,563000001,YL BRAVO,60,1.250076,103.825343,9.19,331.5,100,0
2026-05-03T21:03:17.463509+00:00,563000001,YL BRAVO,60,1.251209,103.826536,7.92,54.4,302,0
2026-05-03T21:04:17.463509+00:00,563000001,YL BRAVO,60,1.251038,103.828042,9.03,310.0,1,0
2026-05-03T21:05:17.463509+00:00,563000001,YL BRAVO,60,1.251906,103.82684,6.32,233.2,69,0
2026-05-03T21:06:17.463509+00:00,563000001,YL BRAVO,60,1.251197,103.828059,9.01,329.8,316,0
2026-05-03T21:07:17.463509+00:00,563000001,YL BRAVO,60,1.250728,103.829955,7.13,113.8,336,0
2026-05-03T21:08:17.463509+00:00,563000001,YL BRAVO,60,1.251824,103.829592,10.48,328.6,138,0
2026-05-03T21:09:17.463509+00:00,563000001,YL BRAVO,60,1.251255,103.830855,11.37,57.4,55,0
2026-05-03T21:10:17.463509+00:00,563000001,YL BRAVO,60,1.252464,103.830673,9.07,161.2,343,0
2026-05-03T21:11:17.463509+00:00,563000001,YL BRAVO,60,1.25344,103.832014,6.95,247.1,57,0
2026-05-03T21:12:17.463509+00:00,563000001,YL BRAVO,60,1.252062,103.831471,9.51,346.9,150,0
2026-05-03T21:13:17.463509+00:00,563000001,YL BRAVO,60,1.252286,103.833245,10.12,94.4,56,0
2026-05-03T21:14:17.463509+00:00,563000001,YL BRAVO,60,1.253351,103.833405,9.81,26.9,20,0
2026-05-03T21:15:17.463509+00:00,563000001,YL BRAVO,60,1.254528,103.834857,9.65,319.8,208,0
2026-05-03T21:16:17.463509+00:00,563000001,YL BRAVO,60,1.254783,103.83534,8.31,112.8,71,0
2026-05-03T21:17:17.463509+00:00,563000001,YL BRAVO,60,1.253858,103.835344,6.51,355.0,24,0
2026-05-03T21:18:17.463509+00:00,563000001,YL BRAVO,60,1.255151,103.836607,7.26,17.0,204,0
2026-05-03T21:19:17.463509+00:00,563000001,YL BRAVO,60,1.25503,103.836014,6.79,145.7,279,0
2026-05-03T21:20:17.463509+00:00,563000001,YL BRAVO,60,1.255488,103.837794,6.33,52.3,65,0
2026-05-03T21:21:17.463509+00:00,563000001,YL BRAVO,60,1.255239,103.836991,9.87,32.1,240,0
2026-05-03T21:22:17.463509+00:00,563000001,YL BRAVO,60,1.254814,103.838078,7.73,3.2,325,0
2026-05-03T21:23:17.463509+00:00,563000001,YL BRAVO,60,1.255602,103.839445,11.17,315.4,327,0
2026-05-03T21:24:17.463509+00:00,563000001,YL BRAVO,60,1.256348,103.840171,7.71,182.6,58,0
2026-05-03T21:25:17.463509+00:00,563000001,YL BRAVO,60,1.255062,103.840765,11.72,301.5,169,0
2026-05-03T21:26:17.463509+00:00,563000001,YL BRAVO,60,1.255421,103.840487,9.47,91.4,169,0
2026-05-03T21:27:17.463509+00:00,563000001,YL BRAVO,60,1.256484,103.841411,10.09,29.1,224,0
2026-05-03T21:28:17.463509+00:00,563000001,YL BRAVO,60,1.256597,103.841935,8.3,153.3,37,0
2026-05-03T21:29:17.463509+00:00,563000001,YL BRAVO,60,1.256324,103.842392,11.44,314.8,160,0
2026-05-03T21:30:17.463509+00:00,563000001,YL BRAVO,60,1.256425,103.842522,6.89,138.3,289,0
2026-05-03T21:31:17.463509+00:00,563000001,YL BRAVO,60,1.256667,103.843362,6.7,109.0,340,0
2026-05-03T21:32:17.463509+00:00,563000001,YL BRAVO,60,1.257732,103.844627,11.22,114.9,342,0
2026-05-03T21:33:17.463509+00:00,563000001,YL BRAVO,60,1.257958,103.844752,0.36,279.8,19,1
2026-05-03T21:34:17.463509+00:00,563000001,YL BRAVO,60,1.258835,103.845411,0.29,285.3,3,1
2026-05-03T21:35:17.463509+00:00,563000001,YL BRAVO,60,1.257672,103.845518,0.1,156.7,316,1
2026-05-03T21:36:17.463509+00:00,563000001,YL BRAVO,60,1.257814,103.846929,0.1,350.8,291,1
2026-05-03T21:37:17.463509+00:00,563000001,YL BRAVO,60,1.259897,103.84689,0.14,96.9,247,1
2026-05-03T21:38:17.463509+00:00,563000001,YL BRAVO,60,1.260024,103.847986,0.3,292.0,120,1
2026-05-03T21:39:17.463509+00:00,563000001,YL BRAVO,60,1.259461,103.849216,0.26,123.9,82,1
2026-05-03T21:40:17.463509+00:00,563000001,YL BRAVO,60,1.260275,103.849343,0.37,237.1,84,1
2026-05-03T21:41:17.463509+00:00,563000001,YL BRAVO,60,1.260391,103.85037,0.33,208.9,109,1
2026-05-03T22:11:17.463509+00:00,563000002,YL CHARLIE,60,1.240414,103.800998,0.37,215.9,343,1
2026-05-03T22:12:17.463509+00:00,563000002,YL CHARLIE,60,1.240217,103.80099,0.07,352.2,290,1
2026-05-03T22:13:17.463509+00:00,563000002,YL CHARLIE,60,1.241397,103.800955,0.31,154.6,121,1
2026-05-03T22:14:17.463509+00:00,563000002,YL CHARLIE,60,1.24059,103.801923,0.15,346.5,274,1
2026-05-03T22:15:17.463509+00:00,563000002,YL CHARLIE,60,1.242189,103.803077,0.23,164.0,306,1
2026-05-03T22:16:17.463509+00:00,563000002,YL CHARLIE,60,1.241933,103.803811,0.14,51.8,131,1
2026-05-03T22:17:17.463509+00:00,563000002,YL CHARLIE,60,1.242073,103.805421,9.3,41.3,228,0
2026-05-03T22:18:17.463509+00:00,563000002,YL CHARLIE,60,1.242717,103.806034,8.88,217.9,45,0
2026-05-03T22:19:17.463509+00:00,563000002,YL CHARLIE,60,1.243476,103.806254,9.24,98.4,103,0
2026-05-03T22:20:17.463509+00:00,563000002,YL CHARLIE,60,1.242813,103.807962,8.12,15.6,100,0
2026-05-03T22:21:17.463509+00:00,563000002,YL CHARLIE,60,1.24266,103.808448,9.62,29.1,256,0
2026-05-03T22:22:17.463509+00:00,563000002,YL CHARLIE,60,1.24364,103.809795,7.73,305.5,358,0
2026-05-03T22:23:17.463509+00:00,563000002,YL CHARLIE,60,1.243771,103.810727,11.24,41.4,30,0
2026-05-03T22:24:17.463509+00:00,563000002,YL CHARLIE,60,1.243653,103.810366,8.01,259.3,224,0
2026-05-03T22:25:17.463509+00:00,563000002,YL CHARLIE,60,1.245465,103.812372,7.85,173.4,112,0
2026-05-03T22:26:17.463509+00:00,563000002,YL CHARLIE,60,1.244179,103.81166,11.68,350.5,321,0
2026-05-03T22:27:17.463509+00:00,563000002,YL CHARLIE,60,1.246313,103.814042,6.55,209.7,169,0
2026-05-03T22:28:17.463509+00:00,563000002,YL CHARLIE,60,1.2463,103.815156,11.73,324.4,120,0
2026-05-03T22:29:17.463509+00:00,563000002,YL CHARLIE,60,1.246577,103.815647,6.12,262.8,46,0
2026-05-03T22:30:17.463509+00:00,563000002,YL CHARLIE,60,1.247074,103.816253,10.89,278.0,294,0
2026-05-03T22:31:17.463509+00:00,563000002,YL CHARLIE,60,1.247511,103.816729,11.65,311.2,101,0
2026-05-03T22:32:17.463509+00:00,563000002,YL CHARLIE,60,1.246317,103.816867,7.67,342.4,70,0
2026-05-03T22:33:17.463509+00:00,563000002,YL CHARLIE,60,1.24679,103.818325,6.78,109.3,315,0
2026-05-03T22:34:17.463509+00:00,563000002,YL CHARLIE,60,1.246824,103.819963,7.63,239.0,93,0
2026-05-03T22:35:17.463509+00:00,563000002,YL CHARLIE,60,1.248178,103.819703,7.19,237.1,347,0
2026-05-03T22:36:17.463509+00:00,563000002,YL CHARLIE,60,1.248964,103.820375,6.76,323.4,358,0
2026-05-03T22:37:17.463509+00:00,563000002,YL CHARLIE,60,1.249049,103.821225,9.71,215.7,112,0
2026-05-03T22:38:17.463509+00:00,563000002,YL CHARLIE,60,1.248287,103.821914,6.02,207.9,1,0
2026-05-03T22:39:17.463509+00:00,563000002,YL CHARLIE,60,1.248624,103.82341,8.51,181.2,112,0
2026-05-03T22:40:17.463509+00:00,563000002,YL CHARLIE,60,1.24958,103.824495,10.02,159.3,332,0
2026-05-03T22:41:17.463509+00:00,563000002,YL CHARLIE,60,1.249551,103.825415,9.82,36.1,250,0
2026-05-03T22:42:17.463509+00:00,563000002,YL CHARLIE,60,1.250411,103.826771,7.63,78.4,282,0
2026-05-03T22:43:17.463509+00:00,563000002,YL CHARLIE,60,1.250017,103.825894,8.35,212.4,333,0
2026-05-03T22:44:17.463509+00:00,563000002,YL CHARLIE,60,1.251705,103.827931,6.57,330.5,235,0
